Epoch	Averagefailure_rate	Stdfailure_rate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
140	0.21666667	0.086602546	-0.1396003	0.74584293	1.4752337	-1.5223722	0.17086484	1.0556557	5.353055	-1.4181387	13.892858	52.818645	280.0	0.0	69.53333	187.02843	913.0	0.0	1000.0	1000.0	0.071428575	0.175	68598.0	0.019460425531914894	3500004.0	-1.5637398	0.9967716	2.1606662	-59.17902	-1.5637257	0.99676746	2.4771605	-60.598743	1.3924888	1.7856119	65.88161	-11.93774	0.92698365	5.4759874	404.46182	1e-08	2.0046673	3.9244635	98.542625	-12.036059	1.9141114	0.005777571	0.0057942756	0.053484276	0.160761	-4.38974e-07	-6.0522685	0.002446463	4.755533e-10	-18.0168	1.4976223e-08	-2.0046673	23.709103	131.77997	18278.71511387825
141	0.2	0.040824827	0.087134786	0.8793907	1.9755527	-1.1050427	0.012276749	0.9748032	3.1617208	-2.3944805	16.375	45.821037	213.0	0.0	58.233334	165.18625	818.0	0.0	1000.0	1000.0	0.25	0.15	69131.0	0.019473521126760564	3525004.0	-1.6410519	1.0213283	-0.17085361	-72.11973	-1.6410342	1.0211649	-0.10570049	-71.45735	1.3968436	1.7805352	56.025517	-16.13275	0.9169941	5.306183	355.39224	1e-08	1.9196796	4.0955153	123.43246	-10.963087	1.8755475	0.0060781874	0.0062663713	0.05457735	0.16274841	0.00020532982	-5.9434175	0.002736336	5.5700633e-10	-18.0168	1.4976226e-08	-1.9196795	23.917566	129.95215	18408.683088302612
142	0.008333334	0.014433758	-0.25530437	0.78757054	2.270322	-1.8827441	-0.900236	2.705871	3.206318	-11.191967	47.0	97.55426	379.0	0.0	1.25	5.2221484	48.0	0.0	1000.0	1000.0	0.041666668	0.15833333	70119.0	0.019613706293706294	3550004.0	-1.6757317	0.9690265	0.7144661	-60.46097	-1.6757472	0.969093	1.7547946	-58.752476	1.4159461	1.7455524	59.72792	-15.178219	0.8771666	5.2774215	384.10858	1e-08	2.044854	4.023673	93.32722	-10.696168	2.0495858	0.0052882046	0.005255125	0.051875524	0.15852557	-8.9267756e-05	-5.9915576	0.0025813114	4.3635073e-10	-18.0168	1.4976223e-08	-2.044854	23.965216	131.73141	18540.413033246994
143	0.058333337	0.014433757	0.21936138	1.0169401	2.2650661	-1.2630479	-0.026051784	0.94114757	5.701155	-1.7974503	2.2916667	10.990447	55.0	0.0	18.491667	96.76698	807.0	0.0	1000.0	1000.0	0.29166666	0.14166667	70174.0	0.01949277777777778	3575004.0	-1.660921	0.95094764	1.2375603	-43.47615	-1.6609501	0.95152503	1.2516956	-45.88906	1.4370445	1.7193537	57.12131	-15.271946	0.84398735	5.1970487	391.56003	1e-08	1.9628733	3.7916505	72.83863	-12.583973	2.0206099	0.0040556667	0.004015427	0.049475722	0.1555864	9.6243675e-05	-6.0583973	0.002380076	4.0847156e-10	-18.0168	1.4976226e-08	-1.9628735	23.81771	130.2012	18670.661870718002
144	0.058333337	0.014433757	-0.27949992	0.75561655	1.7273908	-1.5562725	-0.09262138	0.8795111	3.1843555	-2.083823	33.785713	99.47841	490.0	0.0	14.066667	57.018677	360.0	0.0	1000.0	1000.0	0.14285715	0.14166667	71120.0	0.019619310344827588	3600004.0	-1.63597	0.9362375	2.4760766	-39.361076	-1.6360091	0.9362338	1.7524171	-42.589825	1.4298258	1.7606302	52.02318	-18.140678	0.88281345	5.354854	365.47736	1e-08	2.0150037	4.0140224	81.36584	-10.741964	2.1125925	0.003825218	0.003949884	0.051437657	0.15884055	-3.167372e-05	-6.0065036	0.0025433674	3.7467435e-10	-18.0168	1.4976223e-08	-2.0150037	23.728334	131.68517	18802.461462020874
145	0.06666667	0.047140457	-0.17753063	0.832139	2.1079779	-1.5586073	0.18089908	1.2215654	5.482807	-1.6956855	31.291666	102.52946	491.0	0.0	17.2	76.67851	581.0	0.0	1000.0	1000.0	0.083333336	0.24166666	71903.0	0.01969945205479452	3625004.0	-1.6268148	0.95939124	3.8655367	-52.546535	-1.6268252	0.95956326	4.63509	-53.635227	1.4114541	1.7393879	46.889114	-16.743301	0.8945204	5.2305794	315.928	1e-08	1.9821213	3.9187064	93.86186	-13.540948	2.142406	0.0049721566	0.0049993647	0.051673703	0.15656021	4.7622285e-05	-6.032078	0.0024702766	3.3928796e-10	-18.0168	1.4976226e-08	-1.9821212	23.827969	129.92474	18932.255888938904
146	0.058333337	0.043301273	-0.075648665	0.91929895	2.1122591	-1.3371208	-0.0638054	0.866212	2.1658936	-2.0330992	31.5	108.42432	538.0	0.0	19.375	95.44318	821.0	0.0	1000.0	1000.0	0.20833333	0.18333334	72627.0	0.019762448979591837	3650004.0	-1.6479912	0.9797371	3.037457	-62.833435	-1.6480193	0.98003364	4.056388	-62.58056	1.3898258	1.7164098	49.153984	-19.53256	0.8957014	5.230146	329.08313	1e-08	2.0016057	3.9792817	97.87461	-12.992182	1.9874642	0.0050467295	0.004882975	0.05233092	0.15622866	2.3561692e-07	-5.940139	0.0026689845	4.3457282e-10	-18.0168	1.4976223e-08	-2.001606	23.75187	130.8296	19063.13698887825
147	0.10000001	0.062360957	-0.29605386	1.0640955	2.2871246	-2.0685222	-0.03934693	0.7627157	2.9118214	-1.7370247	11.208333	40.89619	203.0	0.0	27.15	115.48208	811.0	0.0	1000.0	1000.0	0.16666667	0.11666667	73346.0	0.019823243243243242	3675004.0	-1.6372128	0.9256031	1.3024974	-48.57212	-1.6371938	0.92552394	2.5735724	-48.297256	1.381144	1.7221874	55.969715	-22.165672	0.92331344	5.42911	378.24762	1e-08	1.9907604	3.826728	90.132126	-11.837227	2.0018544	0.0037727621	0.003693657	0.05141954	0.15337937	3.634019e-05	-5.9171906	0.0027428337	4.2675546e-10	-18.0168	1.4976226e-08	-1.9907604	23.771872	129.67923	19192.714678049088
148	0.050000004	0.016666668	0.23126115	1.1295898	3.7872362	-1.5601461	-0.04720373	1.3952981	11.7203045	-1.9656948	20.75	95.37881	515.0	0.0	7.883333	37.13516	308.0	0.0	1000.0	1000.0	0.2857143	0.18333334	73477.0	0.019725369127516778	3700004.0	-1.5914332	0.90149444	1.1224394	-45.754066	-1.591431	0.90153325	1.6734579	-43.545097	1.3842467	1.75323	49.047142	-17.716267	0.9290749	5.3457994	341.55902	1e-08	1.9463995	3.8181586	72.8804	-11.078727	1.9915258	0.0032526422	0.003228748	0.052489568	0.15754518	0.00014690045	-5.9241333	0.0027389617	4.143003e-10	-18.0168	1.4976223e-08	-1.9463996	23.621765	131.39859	19324.231086969376
149	0.041666668	0.03632416	-0.13543141	0.81411296	2.170451	-1.7846143	-0.09783595	0.93598795	3.108816	-1.9638276	3.0833333	5.808877	20.0	0.0	17.158333	97.584496	901.0	0.0	1000.0	1000.0	0.125	0.13333334	73559.0	0.019615733333333333	3725004.0	-1.5224204	0.860958	0.76352024	-33.398746	-1.522455	0.8607373	0.39168906	-27.467625	1.3861524	1.7485763	52.380432	-19.14924	0.93045425	5.421965	373.26727	1e-08	1.9901943	3.7584207	108.50978	-12.018734	1.996761	0.0029654705	0.0031091007	0.053548947	0.16111122	3.4013137e-05	-5.922314	0.0027554967	3.726878e-10	-18.0168	1.4976226e-08	-1.9901946	23.753738	129.93768	19454.09277677536
150	0.09166667	0.06400955	-0.017627567	1.112562	2.6717994	-2.1773562	-0.12692812	0.90239745	3.237838	-2.401271	10.791667	48.91573	245.0	0.0	23.366667	99.611496	881.0	0.0	1000.0	1000.0	0.25	0.13333334	73810.0	0.0195523178807947	3750004.0	-1.4517299	0.8538206	0.03785467	-33.169716	-1.4517305	0.853891	0.077444315	-31.865124	1.3706598	1.7651418	48.694378	-16.728539	0.96031326	5.6037955	353.20447	1e-08	1.9996765	3.8140113	80.258675	-11.444859	1.9238123	0.0029961027	0.002922942	0.05448779	0.16250448	1.1702028e-05	-5.9334226	0.0026948631	3.905936e-10	-18.0168	1.4976223e-08	-1.9996763	23.446775	131.15497	19585.283034563065
151	0.10000001	0.023570228	-0.101886235	0.7899459	1.8682628	-1.2987117	-0.037142374	0.84726083	3.6733472	-1.5748566	0.0	0.0	0.0	0.0	28.558332	124.90655	861.0	0.0	1000.0	1000.0	0.083333336	0.15833333	73810.0	0.019423684210526315	3775004.0	-1.3820302	0.8290551	0.4069569	-38.995716	-1.3820295	0.8290588	0.15850234	-34.851818	1.3892988	1.750796	44.122498	-15.807198	0.92311	5.257416	338.12027	1e-08	1.9935267	3.8129904	105.84891	-11.895983	1.7573425	0.002841225	0.0028405448	0.05361899	0.15998718	1.2971417e-05	-6.207232	0.0020485825	4.2919399e-10	-18.0168	1.4976226e-08	-1.9935268	23.866976	130.27602	19715.487595796585
152	0.041666668	0.04330127	-0.13901721	0.86456734	1.6094519	-1.6894815	0.08788867	1.0548036	5.230783	-1.5318536	43.25	168.85722	901.0	0.0	23.933332	129.4618	911.0	0.0	1000.0	1000.0	0.10714286	0.19166666	75021.0	0.019613333333333333	3800004.0	-1.3441789	0.79474723	0.31694937	-40.2277	-1.3441772	0.79501784	0.26448488	-39.02143	1.3901712	1.7774645	46.25126	-15.587589	0.9455304	5.5081987	336.69708	1e-08	1.9374664	3.6714883	85.99855	-10.813137	1.7686197	0.0027536992	0.002807496	0.05417675	0.16280304	0.00013761992	-6.024808	0.002563923	4.3071452e-10	-18.0168	1.4976223e-08	-1.9374663	23.877052	131.91055	19847.38630747795
153	0.10000001	0.023570228	0.008611798	0.77643263	2.5938277	-1.3145597	0.38038662	1.2885052	4.787786	-1.19158	1.0416666	4.995658	25.0	0.0	19.55	90.1714	864.0	0.0	1000.0	1000.0	0.125	0.28333333	75046.0	0.01949246753246753	3825004.0	-1.3211155	0.75990605	0.2749312	-40.917027	-1.3210932	0.7600606	0.33952856	-43.099815	1.384365	1.7979573	50.97251	-16.839794	0.9261155	5.3542953	383.94064	1e-08	2.0217083	3.9275937	98.93179	-15.240333	1.6383178	0.002846055	0.0027179208	0.054273993	0.16378249	-2.1585403e-05	-5.8800745	0.0028769088	4.9062965e-10	-18.0168	1.4976226e-08	-2.0217083	23.590641	129.41696	19976.879518270493
154	0.19166666	0.049300667	0.17346208	1.1441307	2.829474	-1.1955903	0.3309072	1.5875559	6.304816	-2.7452738	19.875	72.030846	357.0	0.0	21.708334	67.29121	624.0	0.0	1000.0	1000.0	0.16666667	0.375	75580.0	0.019504516129032257	3850004.0	-1.354263	0.7330167	0.48634148	-37.23009	-1.354251	0.7330998	0.25575566	-39.710014	1.3843511	1.7951704	59.919685	-19.55308	0.9269341	5.373238	328.51373	1e-08	1.9798112	3.78746	92.18617	-12.008088	1.6446912	0.0026361775	0.0024629356	0.05407259	0.16194077	8.685036e-05	-5.953105	0.0027299903	4.97422e-10	-18.0168	1.4976223e-08	-1.9798112	23.870186	131.00018	20107.835396289825
155	0.058333337	0.04330127	-0.0054220036	0.72587436	2.0131614	-0.99003536	-0.20788594	0.73668766	3.2077553	-1.8084056	26.833334	57.63872	176.0	0.0	10.125	59.04808	594.0	0.0	1000.0	1000.0	0.125	0.075	76167.0	0.01953	3875004.0	-1.3799107	0.7365881	0.611614	-39.435383	-1.3799039	0.7366326	1.2807195	-42.474228	1.4052867	1.817562	54.77594	-15.027618	0.8976646	5.0982695	313.66074	1e-08	1.9443848	3.8805358	85.64697	-11.177963	1.8099455	0.0028942146	0.003056435	0.053509675	0.16399355	0.00013406505	-6.137542	0.0022289741	4.2969336e-10	-18.0168	1.4976226e-08	-1.9443848	23.577295	129.21234	20237.17870235443
156	0.016666668	0.016666668	0.1695484	1.2379042	4.1896615	-1.543258	0.004839075	0.9142279	3.0626905	-1.6669792	1.8928572	9.096073	49.0	0.0	7.55	53.36632	508.0	0.0	1000.0	1000.0	0.25	0.18333334	76220.0	0.01941910828025478	3900004.0	-1.3951118	0.71516126	1.7740211	-46.230797	-1.3950856	0.7149408	2.7382722	-46.096783	1.4292307	1.8286206	47.50309	-14.404669	0.8638799	4.8833776	338.5153	1e-08	2.0025067	3.945269	91.51841	-11.697096	1.7980032	0.0030199622	0.0030242568	0.055028923	0.16851443	2.9512767e-06	-5.976819	0.002580288	4.4365456e-10	-18.0168	1.4976223e-08	-2.0025067	23.716331	131.24246	20368.38748383522
157	0.10000001	0.062360957	0.47310984	1.3220426	3.7312212	-1.3377049	0.014912109	0.84455526	4.031511	-1.303256	1.9583334	5.5862865	24.0	0.0	20.7	86.826706	658.0	0.0	1000.0	1000.0	0.375	0.13333334	76267.0	0.019308101265822785	3925004.0	-1.4255204	0.73310757	1.0282893	-40.959587	-1.4255071	0.73325443	1.6295199	-43.333866	1.4298062	1.7976837	50.67192	-20.429497	0.86440855	4.8652983	320.75015	1e-08	1.9586442	4.0219526	94.02907	-11.683477	1.8223199	0.0028708705	0.0028632416	0.054739293	0.1663005	0.00010031998	-6.0897517	0.0023238044	4.2603804e-10	-18.0168	1.4976226e-08	-1.958644	23.85685	129.4538	20497.79153060913
158	0.13333334	0.05270463	0.3244957	1.1666417	2.637703	-1.2903736	0.27850035	1.240043	5.10588	-2.2338097	19.833334	67.85995	322.0	0.0	29.075	105.62	674.0	0.0	1000.0	1000.0	0.375	0.30833334	76794.0	0.019319245283018868	3950004.0	-1.4346452	0.74212086	1.2601528	-37.69602	-1.4346406	0.7422507	2.7583673	-36.36154	1.4524655	1.7910012	47.75018	-23.806332	0.8820702	5.2341595	340.19824	1e-08	1.9860429	4.290413	90.258835	-12.452311	2.0542867	0.0025985162	0.0026469803	0.053716373	0.16643009	6.166365e-05	-5.9753423	0.0026260277	3.1330552e-10	-18.0168	1.4976223e-08	-1.9860431	23.611578	130.81854	20628.68198776245
159	0.083333336	0.028867513	0.41831562	1.4488474	3.7024488	-1.20969	0.06862031	0.9176877	3.2306595	-1.6782999	4.2916665	9.7017145	34.0	0.0	21.75	87.92376	608.0	0.0	1000.0	1000.0	0.375	0.16666667	76846.0	0.0192115	3975004.0	-1.3895316	0.74726343	0.12624168	-43.307346	-1.3895406	0.74760664	0.24423742	-36.81733	1.4635028	1.769563	38.987175	-20.563921	0.8589509	5.157011	307.9662	1e-08	1.9944966	4.3311777	130.64366	-12.209468	1.9914948	0.0024758165	0.0024434787	0.0522066	0.16439895	1.5609961e-05	-6.154404	0.0021931129	2.9789737e-10	-18.0168	1.4976226e-08	-1.9944966	23.569016	129.78377	20758.466208696365
160	0.08333334	0.0372678	0.090565465	1.1015518	3.8064523	-1.066648	0.17944703	1.1568921	4.557441	-2.094692	32.142857	121.58675	634.0	0.0	17.791666	75.44015	506.0	0.0	1000.0	1000.0	0.25	0.25	77746.0	0.019315776397515527	4000004.0	-1.3389444	0.7388016	0.35274482	-55.469425	-1.3389673	0.73877597	0.4330163	-52.312176	1.482052	1.7371076	43.296818	-28.138521	0.8217034	4.8153205	327.3384	1e-08	1.9969455	4.5741024	116.098724	-11.988999	1.9738148	0.0023625025	0.002398289	0.050584324	0.16032724	1.2287389e-05	-6.041492	0.0024298055	2.513198e-10	-18.0168	1.4976223e-08	-1.9969455	23.735935	131.37215	20889.720196962357
161	0.025000002	0.027638542	0.22804171	1.7362632	6.1944346	-1.6365048	-0.08916677	0.8330399	2.9417784	-1.8613628	25.833334	86.16828	378.0	0.0	3.0166667	13.142795	118.0	0.0	1000.0	1000.0	0.29166666	0.125	78366.0	0.01934962962962963	4025004.0	-1.2852169	0.6903869	0.53198004	-59.159798	-1.2852131	0.6899489	0.8894825	-58.935623	1.4903868	1.7058336	45.380432	-26.256733	0.7972872	4.6248293	421.18408	1e-08	1.9626298	4.4911003	109.57396	-12.971426	2.061009	0.002321289	0.0023596997	0.05097482	0.16121095	8.801404e-05	-6.173954	0.002114992	1.4980957e-10	-18.0168	1.4976226e-08	-1.9626297	23.82724	129.5254	21019.232038497925
162	0.058333337	0.04330127	0.29260072	1.2087635	3.1033401	-1.5517634	-0.27121156	0.88458294	2.0442395	-2.3527389	1.8333334	8.792357	44.0	0.0	9.116667	54.927105	581.0	0.0	1000.0	1000.0	0.29166666	0.125	78410.0	0.019241717791411043	4050004.0	-1.2288176	0.62675047	0.6004629	-56.11335	-1.2288219	0.62737304	0.66281104	-65.47231	1.474777	1.6757954	39.20882	-26.18542	0.7914543	4.4277244	336.39545	1e-08	1.975159	4.1328764	90.80526	-13.81918	1.8104472	0.0019666774	0.0019754798	0.050813973	0.157477	5.2840758e-05	-6.2654853	0.0019331257	2.3453148e-10	-18.0168	1.4976223e-08	-1.975159	23.651924	131.2645	21150.595321178436
163	0.025000002	0.014433757	0.14261676	1.4015276	4.8902993	-1.5227226	-0.20579065	1.6150573	3.6945393	-6.0684404	21.708334	74.58858	328.0	0.0	8.683333	77.83357	856.0	0.0	1000.0	1000.0	0.25	0.26666668	79432.0	0.019373658536585365	4075004.0	-1.1698282	0.5683936	0.64424276	-60.424557	-1.1698314	0.56832725	0.64006877	-60.35689	1.4670569	1.6596527	41.637253	-18.117363	0.7880055	4.398675	337.2334	1e-08	1.983566	4.0576787	92.67414	-11.931471	1.6963661	0.0017907211	0.001834843	0.050845437	0.15649398	5.1546493e-05	-6.195359	0.0021283906	2.6686242e-10	-18.0168	1.4976226e-08	-1.983566	23.873081	130.108	21280.63498687744
164	0.041666668	0.027638542	0.15274034	0.9089665	2.8533254	-0.98898697	0.107236914	0.85214573	3.1241944	-1.7501955	31.464285	94.400925	412.0	0.0	10.441667	67.311935	639.0	0.0	1000.0	1000.0	0.21428572	0.19166666	79812.0	0.019348363636363636	4100004.0	-1.1222168	0.52584946	0.7302544	-49.329514	-1.1222159	0.5256225	0.6941688	-44.61025	1.4769714	1.6625547	38.96379	-13.456022	0.7764943	4.47089	386.07846	1e-08	1.9720775	4.157796	96.31949	-10.3491955	1.5642709	0.0015747648	0.0015956303	0.051419213	0.15952098	6.639667e-05	-6.232224	0.0020516224	3.1470693e-10	-18.0168	1.4976223e-08	-1.9720775	23.887064	131.83406	21412.46124601364
165	0.04166667	0.027638542	0.49621668	1.5110182	4.955514	-1.8502661	0.10621402	1.0470653	3.754468	-2.0700123	14.916667	57.20207	282.0	0.0	15.7	94.89333	765.0	0.0	1000.0	1000.0	0.33333334	0.19166666	80170.0	0.019318072289156628	4125004.0	-1.055539	0.48193556	0.80064607	-21.003622	-1.0555367	0.48185802	0.7766266	-19.17008	1.474687	1.6510702	43.69828	-11.062181	0.76490974	4.316824	339.00256	1e-08	1.9687972	3.9868314	96.249306	-11.372425	1.4598477	0.0009814678	0.0010000115	0.049990065	0.15569486	4.9587215e-05	-6.364187	0.0018119141	3.1935446e-10	-18.0168	1.4976226e-08	-1.9687972	23.60941	129.61685	21542.151715517044
166	0.025000002	0.014433757	0.17114441	0.9675608	3.1298113	-1.3763433	0.162488	1.264257	5.6016703	-2.4214158	4.2083335	18.774937	94.0	0.0	3.75	23.782434	243.0	0.0	1000.0	1000.0	0.20833333	0.25833333	80271.0	0.019226586826347307	4150004.0	-0.98230034	0.4721666	0.75883603	-24.16163	-0.9823089	0.47252625	0.80271316	-26.905659	1.5019587	1.6115197	51.241177	-13.256737	0.71297246	4.0183682	320.24652	1e-08	1.9711136	4.182902	96.22241	-11.679701	1.4731382	0.0010582863	0.0010792267	0.047476806	0.15233336	5.3448744e-05	-6.3486743	0.0018095134	2.2463714e-10	-18.0168	1.4976223e-08	-1.9711136	23.914585	131.68573	21673.7275762558
167	0.050000004	0.016666668	0.35171565	1.4066505	4.099298	-1.7286662	0.12756455	1.0007801	3.3191328	-1.8681674	2.375	9.357762	46.0	0.0	15.7	96.882286	828.0	0.0	1000.0	1000.0	0.33333334	0.175	80328.0	0.019125714285714284	4175004.0	-0.92287993	0.45236644	1.3099217	-32.571045	-0.92288315	0.45272586	0.83248925	-34.528286	1.5017822	1.6217132	48.74005	-13.407736	0.71614534	3.9713497	330.49747	1e-08	2.01789	4.1739454	89.43155	-10.758863	1.2649258	0.0010149188	0.0009512629	0.04695852	0.15221033	-2.6886124e-05	-6.2591105	0.001950936	3.3882638e-10	-18.0168	1.4976226e-08	-2.01789	23.645704	129.58757	21803.390672445297
168	0.058333337	0.049300667	0.35126442	1.4784358	5.8181534	-1.263542	0.5199804	1.3576678	6.153455	-1.6360838	6.607143	13.243163	43.0	0.0	11.908334	61.112057	496.0	0.0	1000.0	1000.0	0.25	0.35833332	80513.0	0.019056331360946744	4200004.0	-0.88151646	0.46024454	0.8548944	-32.250336	-0.88151497	0.46071792	0.84591436	-39.17533	1.5078663	1.6144329	51.174408	-17.51094	0.7264097	4.247163	374.08643	1e-08	1.9655738	3.8909926	102.252144	-11.585132	1.3181348	0.0011081413	0.0011928417	0.04683595	0.15148112	7.804592e-05	-6.1929097	0.0020962134	2.8645153e-10	-18.0168	1.4976223e-08	-1.9655737	23.960848	131.9695	21935.296529769897
169	0.075	0.014433756	0.33811054	1.1399733	3.156363	-1.1137563	0.6894713	1.752327	10.475686	-1.5626475	5.4583335	20.2134	100.0	0.0	20.708334	89.69294	598.0	0.0	1000.0	1000.0	0.33333334	0.45	80644.0	0.01897505882352941	4225004.0	-0.85516435	0.48099908	0.8593857	-24.290977	-0.85515434	0.4810566	0.8297992	-23.147638	1.5130818	1.6054186	51.69921	-19.609474	0.7175943	4.1018934	329.03265	1e-08	1.9808975	3.970262	103.06317	-11.8890915	1.3413479	0.0010909451	0.0010692938	0.045672037	0.1485743	3.6290578e-05	-6.2632523	0.0019579416	2.465489e-10	-18.0168	1.4976226e-08	-1.9808975	23.742155	129.9095	22065.270417928696
170	0.06666667	0.047140457	0.40227637	1.2954773	3.940708	-1.295076	0.53384703	1.1291049	6.021846	-1.2703352	18.875	59.911263	273.0	0.0	15.891666	94.69554	792.0	0.0	1000.0	1000.0	0.33333334	0.29166666	81097.0	0.018970058479532165	4250004.0	-0.8146929	0.48710367	0.88125205	-23.86665	-0.8146918	0.48717976	0.9231522	-27.113245	1.506893	1.5530362	50.073586	-15.938673	0.694288	3.919576	295.58853	1e-08	1.9893672	3.8770282	104.01433	-11.748662	0.9141823	0.0010698966	0.0010720869	0.04402193	0.14403312	3.292631e-05	-6.181358	0.002124566	4.4364362e-10	-18.0168	1.4976223e-08	-1.9893672	23.522295	131.5646	22196.86217522621
171	0.058333337	0.02763854	0.29960284	1.1876136	3.2323637	-1.9225206	0.43795413	1.2269477	5.4092784	-1.1432947	4.2916665	11.2081785	46.0	0.0	13.116667	54.684883	394.0	0.0	1000.0	1000.0	0.29166666	0.25833333	81214.0	0.018886976744186046	4275004.0	-0.80074596	0.46964824	0.9091661	-21.631227	-0.80074346	0.46976545	0.8831725	-21.8188	1.4890558	1.6005133	48.866604	-14.466629	0.72063565	4.130873	334.6526	1e-08	1.987318	3.7173796	90.47677	-11.050953	1.017905	0.0010930169	0.0010713534	0.04539245	0.14732273	2.9237846e-05	-6.3058596	0.0019631982	4.0360576e-10	-18.0168	1.4976226e-08	-1.9873183	23.932507	130.16739	22326.933631896973
172	0.09166667	0.027638542	0.8394286	1.4882739	4.8799934	-0.9033374	0.76573527	1.7657989	8.274102	-1.9032866	0.5	2.598076	14.0	0.0	14.55	63.02432	498.0	0.0	1000.0	1000.0	0.53571427	0.44166666	81214.0	0.018777803468208093	4300004.0	-0.8036113	0.44282776	0.8294828	-24.932026	-0.80361027	0.44306216	1.6908941	-28.275864	1.4592158	1.5993586	50.335533	-15.442455	0.75611264	4.2241807	302.50146	1e-08	2.0297546	3.6673656	77.60893	-13.729761	0.95462877	0.0010575044	0.0010635335	0.046134718	0.14711969	-6.026395e-05	-6.1389546	0.0022020307	4.471211e-10	-18.0168	1.4976223e-08	-2.0297549	23.690403	131.1965	22458.289962291718
173	0.13333334	0.023570228	0.21431923	1.1278381	2.8934164	-1.2620138	0.59212774	1.321619	5.2801194	-1.3468508	9.541667	30.704205	149.0	0.0	49.2	156.73402	787.0	0.0	1000.0	1000.0	0.20833333	0.36666667	81443.0	0.018722528735632182	4325004.0	-0.83442193	0.4757995	0.47282672	-28.08572	-0.8344229	0.47595525	0.48812437	-28.28722	1.4457715	1.5941491	52.73245	-15.990826	0.7672391	4.308523	287.5219	1e-08	1.9706491	3.8340695	76.79217	-11.780598	0.99121463	0.0012571136	0.0012176393	0.046013262	0.14685263	7.19171e-05	-6.049109	0.0024075168	4.463324e-10	-18.0168	1.4976226e-08	-1.9706492	23.739521	129.92606	22588.099819660187
174	0.033333335	0.033333335	0.39611563	1.4190414	4.898288	-1.3812201	0.22443132	1.2695436	5.3110027	-1.5395917	15.333333	49.88626	248.0	0.0	9.341666	48.96674	476.0	0.0	1000.0	1000.0	0.375	0.25833333	81820.0	0.018701714285714287	4350004.0	-0.8438626	0.4813125	0.4305973	-22.962702	-0.8438633	0.48135793	0.40587354	-22.706722	1.4392079	1.601493	47.327232	-14.283077	0.78655136	4.5353284	297.90945	1e-08	1.9979745	3.6374505	65.53064	-13.96828	1.052425	0.0010347106	0.0010857022	0.045204468	0.14442062	9.257511e-06	-6.116079	0.002297972	4.243007e-10	-18.0168	1.4976223e-08	-1.9979748	23.763681	131.43129	22719.59157848358
175	0.025000002	0.014433757	0.3990178	1.2956489	2.4456952	-1.7546428	0.59413314	1.5234364	8.05583	-1.8030614	23.291666	58.981266	276.0	0.0	13.116667	80.15883	730.0	0.0	1000.0	1000.0	0.45833334	0.375	82370.0	0.018720454545454547	4375004.0	-0.83298624	0.4714303	0.47820807	-27.450884	-0.8329872	0.47144127	0.4844036	-26.657154	1.4586873	1.6113828	50.6437	-13.4744625	0.7811505	4.76315	304.87143	1e-08	1.9892662	3.7849524	70.88364	-12.3006115	1.030962	0.0010776054	0.001073844	0.046355836	0.14655408	5.0623537e-05	-5.948164	0.0027056057	4.3873818e-10	-18.0168	1.4976226e-08	-1.9892662	23.850086	129.8089	22849.337765932083
